transaction_id,customer_id,merchant_id,transaction_time,amount,device_type,channel,location,is_fraud,transaction_hour,is_night,is_high_amount,is_online,customer_avg_spend,merchant_fraud_rate
TXN000931,CUST0175,MER029,2025-06-17 12:49:00,171.45,atm,online,Manchester,0,12,0,0,1,242.2793333333333,0.09523809523809523
TXN000932,CUST0168,MER030,2025-04-14 07:06:00,135.39,atm,transfer,Leeds,0,7,0,0,0,143.96083333333334,0.05555555555555555
TXN000933,CUST0076,MER010,2025-02-28 00:40:00,42.97,pos,online,London,0,0,1,0,1,126.01454545454546,0.02564102564102564
TXN000934,CUST0182,MER039,2025-06-18 11:35:00,24.41,web,card_present,Birmingham,0,11,0,0,0,118.5575,0.10526315789473684
TXN000935,CUST0076,MER028,2025-04-18 14:26:00,169.49,atm,card_present,Leeds,0,14,0,0,0,126.01454545454546,0.046511627906976744
TXN000936,CUST0174,MER049,2025-01-31 07:22:00,163.32,web,online,Glasgow,1,7,0,0,1,132.04444444444442,0.06521739130434782
TXN000937,CUST0047,MER036,2025-06-27 00:59:00,30.71,web,card_present,Birmingham,0,0,1,0,0,126.41199999999999,0.08333333333333333
TXN000938,CUST0015,MER013,2025-06-08 22:52:00,115.05,pos,card_present,London,0,22,1,0,0,79.538,0.021739130434782608
TXN000939,CUST0105,MER032,2025-02-15 06:00:00,4.94,atm,online,London,0,6,0,0,1,142.86499999999998,0.05263157894736842
TXN000940,CUST0147,MER036,2025-01-13 05:22:00,47.37,web,card_present,Manchester,0,5,1,0,0,69.605,0.08333333333333333
TXN000941,CUST0026,MER037,2025-03-13 18:00:00,75.86,web,transfer,Leeds,0,18,0,0,0,100.56714285714285,0.06451612903225806
TXN000942,CUST0052,MER026,2025-03-03 16:01:00,92.36,mobile,transfer,Glasgow,1,16,0,0,0,168.909,0.10526315789473684
TXN000943,CUST0093,MER022,2025-01-19 00:11:00,501.23,pos,online,Birmingham,0,0,1,1,1,233.40083333333334,0.020833333333333332
TXN000944,CUST0150,MER004,2025-03-07 12:57:00,64.33,mobile,transfer,London,1,12,0,0,0,192.29142857142855,0.02564102564102564
TXN000945,CUST0021,MER031,2025-01-21 06:32:00,16.76,pos,transfer,Birmingham,0,6,0,0,0,124.58388888888891,0.0
TXN000946,CUST0051,MER018,2025-02-02 07:42:00,27.31,web,card_present,Glasgow,0,7,0,0,0,118.60333333333334,0.09090909090909091
TXN000947,CUST0038,MER038,2025-03-30 04:55:00,175.87,atm,transfer,Birmingham,0,4,1,0,0,167.15583333333333,0.025
TXN000948,CUST0020,MER024,2025-01-30 12:40:00,66.51,mobile,online,Leeds,0,12,0,0,1,70.79555555555555,0.03225806451612903
TXN000949,CUST0157,MER023,2025-02-14 23:32:00,100.0,pos,transfer,Manchester,0,23,1,0,0,256.1025,0.023255813953488372
TXN000950,CUST0179,MER022,2025-05-12 19:54:00,2.55,mobile,card_present,Birmingham,0,19,0,0,0,87.77538461538461,0.020833333333333332
TXN000951,CUST0132,MER002,2025-02-04 19:06:00,4.2,web,card_present,Manchester,0,19,0,0,0,84.7675,0.07142857142857142
TXN000952,CUST0055,MER031,2025-02-26 08:01:00,70.83,web,transfer,Glasgow,0,8,0,0,0,135.79888888888888,0.0
TXN000953,CUST0199,MER011,2025-01-18 17:59:00,203.57,web,online,Manchester,0,17,0,0,1,143.94166666666666,0.125
TXN000954,CUST0092,MER028,2025-03-15 07:55:00,259.79,mobile,online,Birmingham,0,7,0,0,1,86.0325,0.046511627906976744
TXN000955,CUST0028,MER046,2025-01-24 10:22:00,10.88,web,card_present,Birmingham,0,10,0,0,0,96.24923076923076,0.02702702702702703
TXN000956,CUST0004,MER032,2025-02-18 09:09:00,373.09,web,transfer,London,1,9,0,1,0,147.34470588235294,0.05263157894736842
TXN000957,CUST0150,MER005,2025-05-27 17:11:00,704.07,mobile,online,Birmingham,1,17,0,1,1,192.29142857142855,0.02631578947368421
TXN000958,CUST0076,MER038,2025-04-17 03:06:00,58.92,atm,transfer,Manchester,0,3,1,0,0,126.01454545454546,0.025
TXN000959,CUST0173,MER010,2025-04-04 18:44:00,212.33,pos,transfer,London,0,18,0,0,0,137.3093333333333,0.02564102564102564
TXN000960,CUST0067,MER040,2025-02-19 04:31:00,17.22,atm,transfer,Birmingham,0,4,1,0,0,146.3511111111111,0.08333333333333333
TXN000961,CUST0086,MER046,2025-03-19 22:17:00,328.73,mobile,transfer,Birmingham,0,22,1,1,0,90.59666666666666,0.02702702702702703
TXN000962,CUST0194,MER024,2025-01-30 01:53:00,167.04,web,online,Glasgow,0,1,1,0,1,165.37800000000001,0.03225806451612903
TXN000963,CUST0162,MER035,2025-06-06 18:13:00,340.31,web,card_present,London,0,18,0,1,0,272.0914285714286,0.05
TXN000964,CUST0091,MER044,2025-03-15 23:32:00,135.47,web,card_present,Glasgow,0,23,1,0,0,98.668,0.1
TXN000965,CUST0183,MER048,2025-03-29 16:27:00,54.19,mobile,transfer,Glasgow,0,16,0,0,0,101.35166666666667,0.0
TXN000966,CUST0105,MER023,2025-04-08 21:35:00,334.03,mobile,online,Glasgow,0,21,0,1,1,142.86499999999998,0.023255813953488372
TXN000967,CUST0001,MER017,2025-04-04 02:52:00,38.68,mobile,online,Leeds,0,2,1,0,1,70.53166666666665,0.1320754716981132
TXN000968,CUST0072,MER001,2025-01-29 23:55:00,48.45,pos,transfer,Glasgow,0,23,1,0,0,142.43125,0.0
TXN000969,CUST0087,MER031,2025-03-01 16:36:00,144.8,mobile,transfer,Manchester,0,16,0,0,0,109.25857142857144,0.0
TXN000970,CUST0166,MER031,2025-03-02 09:48:00,173.94,atm,transfer,Birmingham,0,9,0,0,0,80.08666666666666,0.0
TXN000971,CUST0006,MER042,2025-02-01 16:48:00,318.09,pos,card_present,Leeds,0,16,0,1,0,134.65333333333334,0.043478260869565216
TXN000972,CUST0153,MER042,2025-06-12 22:09:00,27.5,pos,transfer,Glasgow,0,22,1,0,0,182.315,0.043478260869565216
TXN000973,CUST0145,MER034,2025-03-29 11:51:00,191.94,pos,card_present,Birmingham,0,11,0,0,0,143.2209090909091,0.09375
TXN000974,CUST0061,MER009,2025-04-08 15:08:00,160.98,mobile,online,London,0,15,0,0,1,185.21625,0.07692307692307693
TXN000975,CUST0012,MER022,2025-06-19 09:35:00,7.91,pos,online,London,0,9,0,0,1,105.11066666666667,0.020833333333333332
TXN000976,CUST0006,MER013,2025-03-21 20:45:00,58.77,mobile,card_present,Birmingham,0,20,0,0,0,134.65333333333334,0.021739130434782608
TXN000977,CUST0027,MER025,2025-01-02 15:56:00,39.88,mobile,card_present,Manchester,0,15,0,0,0,153.17857142857142,0.05128205128205128
TXN000978,CUST0136,MER048,2025-02-28 09:22:00,43.57,pos,card_present,Birmingham,0,9,0,0,0,200.728,0.0
TXN000979,CUST0124,MER018,2025-04-15 07:21:00,488.57,web,card_present,Birmingham,0,7,0,1,0,140.82533333333333,0.09090909090909091
TXN000980,CUST0106,MER012,2025-03-31 02:42:00,123.53,web,transfer,Leeds,0,2,1,0,0,120.84333333333332,0.047619047619047616
TXN000981,CUST0193,MER040,2025-04-03 03:03:00,151.76,pos,online,London,0,3,1,0,1,71.455,0.08333333333333333
TXN000982,CUST0185,MER017,2025-01-08 20:23:00,2091.07,web,online,London,1,20,0,1,1,524.2266666666667,0.1320754716981132
TXN000983,CUST0093,MER015,2025-04-23 05:53:00,56.82,atm,card_present,Glasgow,0,5,1,0,0,233.40083333333334,0.043478260869565216
TXN000984,CUST0109,MER042,2025-02-19 19:19:00,194.24,atm,transfer,Birmingham,0,19,0,0,0,100.64411764705882,0.043478260869565216
TXN000985,CUST0099,MER015,2025-06-23 09:30:00,68.41,mobile,transfer,Birmingham,0,9,0,0,0,143.4609090909091,0.043478260869565216
TXN000986,CUST0168,MER015,2025-06-04 23:40:00,244.4,web,online,Manchester,0,23,1,0,1,143.96083333333334,0.043478260869565216
TXN000987,CUST0142,MER039,2025-03-11 04:16:00,23.91,atm,transfer,London,0,4,1,0,0,187.60555555555553,0.10526315789473684
TXN000988,CUST0035,MER013,2025-03-28 05:25:00,354.06,pos,online,Manchester,0,5,1,1,1,144.2288888888889,0.021739130434782608
TXN000989,CUST0176,MER017,2025-03-01 21:11:00,29.63,web,card_present,Leeds,0,21,0,0,0,98.46700000000001,0.1320754716981132
TXN000990,CUST0084,MER032,2025-01-06 01:54:00,47.38,atm,transfer,Glasgow,0,1,1,0,0,234.8225,0.05263157894736842
TXN000991,CUST0056,MER009,2025-06-22 07:43:00,169.37,atm,card_present,Manchester,0,7,0,0,0,81.43571428571428,0.07692307692307693
TXN000992,CUST0177,MER040,2025-01-14 15:03:00,60.06,pos,online,London,0,15,0,0,1,60.48428571428571,0.08333333333333333
TXN000993,CUST0141,MER020,2025-05-19 00:27:00,112.44,mobile,card_present,Leeds,0,0,1,0,0,130.81733333333332,0.14285714285714285
TXN000994,CUST0189,MER026,2025-06-19 11:44:00,70.56,pos,card_present,Birmingham,0,11,0,0,0,152.33777777777777,0.10526315789473684
TXN000995,CUST0049,MER027,2025-06-08 06:18:00,162.75,mobile,online,Leeds,0,6,0,0,1,119.575,0.02857142857142857
TXN000996,CUST0046,MER021,2025-05-17 05:14:00,31.1,atm,card_present,Manchester,0,5,1,0,0,200.3553846153846,0.1282051282051282
TXN000997,CUST0113,MER018,2025-05-30 02:16:00,7.23,mobile,card_present,London,0,2,1,0,0,189.68125,0.09090909090909091
TXN000998,CUST0190,MER013,2025-03-15 01:48:00,42.79,atm,card_present,Manchester,0,1,1,0,0,120.43700000000001,0.021739130434782608
TXN000999,CUST0136,MER016,2025-04-25 00:42:00,77.16,atm,transfer,Birmingham,0,0,1,0,0,200.728,0.08888888888888889
TXN001000,CUST0043,MER009,2025-05-07 23:08:00,22.07,web,card_present,Birmingham,0,23,1,0,0,82.16333333333334,0.07692307692307693
TXN001001,CUST0148,MER012,2025-03-09 19:04:00,52.58,mobile,online,London,0,19,0,0,1,120.38600000000001,0.047619047619047616
TXN001002,CUST0124,MER044,2025-04-20 06:44:00,61.3,mobile,transfer,Glasgow,0,6,0,0,0,140.82533333333333,0.1
TXN001003,CUST0097,MER038,2025-03-19 15:05:00,7.09,mobile,transfer,Leeds,0,15,0,0,0,123.08833333333332,0.025
TXN001004,CUST0090,MER019,2025-06-29 10:43:00,105.05,pos,online,Leeds,0,10,0,0,1,71.217,0.10869565217391304
TXN001005,CUST0039,MER007,2025-03-01 20:46:00,258.86,web,card_present,Birmingham,0,20,0,0,0,122.157,0.07692307692307693
TXN001006,CUST0085,MER035,2025-02-18 02:34:00,19.75,web,transfer,Manchester,0,2,1,0,0,56.27428571428572,0.05
TXN001007,CUST0177,MER048,2025-04-03 17:41:00,109.3,web,transfer,Manchester,0,17,0,0,0,60.48428571428571,0.0
TXN001008,CUST0192,MER018,2025-02-07 11:07:00,131.14,pos,transfer,Glasgow,0,11,0,0,0,169.23444444444442,0.09090909090909091
TXN001009,CUST0062,MER016,2025-04-17 16:06:00,65.23,mobile,card_present,Manchester,0,16,0,0,0,133.92714285714285,0.08888888888888889
TXN001010,CUST0106,MER039,2025-05-16 04:52:00,144.92,mobile,transfer,Leeds,0,4,1,0,0,120.84333333333332,0.10526315789473684
TXN001011,CUST0107,MER004,2025-02-03 22:34:00,63.46,mobile,online,Manchester,0,22,1,0,1,126.03099999999999,0.02564102564102564
TXN001012,CUST0054,MER025,2025-02-04 12:28:00,84.3,web,card_present,Glasgow,0,12,0,0,0,114.06846153846155,0.05128205128205128
TXN001013,CUST0126,MER032,2025-02-21 18:33:00,0.89,web,online,Leeds,0,18,0,0,1,151.95,0.05263157894736842
TXN001014,CUST0009,MER040,2025-02-17 11:04:00,141.21,atm,online,Manchester,0,11,0,0,1,98.062,0.08333333333333333
TXN001015,CUST0088,MER013,2025-02-04 02:58:00,129.93,pos,transfer,Leeds,0,2,1,0,0,114.59777777777776,0.021739130434782608
TXN001016,CUST0037,MER045,2025-05-09 17:34:00,4.7,pos,transfer,Birmingham,0,17,0,0,0,93.88833333333334,0.02127659574468085
TXN001017,CUST0049,MER017,2025-02-03 01:58:00,55.11,web,transfer,Birmingham,0,1,1,0,0,119.575,0.1320754716981132
TXN001018,CUST0041,MER049,2025-02-24 08:09:00,463.77,atm,online,Birmingham,0,8,0,1,1,189.46272727272728,0.06521739130434782
TXN001019,CUST0017,MER037,2025-03-15 12:25:00,65.52,mobile,card_present,Manchester,0,12,0,0,0,136.466,0.06451612903225806
TXN001020,CUST0088,MER006,2025-01-02 21:19:00,83.65,web,transfer,Glasgow,0,21,0,0,0,114.59777777777776,0.025
TXN001021,CUST0021,MER019,2025-04-17 22:02:00,288.86,pos,transfer,Leeds,0,22,1,0,0,124.58388888888891,0.10869565217391304
TXN001022,CUST0051,MER013,2025-05-25 15:48:00,151.59,pos,online,London,0,15,0,0,1,118.60333333333334,0.021739130434782608
TXN001023,CUST0059,MER026,2025-04-27 09:01:00,104.69,pos,card_present,Birmingham,0,9,0,0,0,160.1390909090909,0.10526315789473684
TXN001024,CUST0167,MER014,2025-01-30 12:54:00,191.82,mobile,online,Birmingham,0,12,0,0,1,124.31875,0.08333333333333333
TXN001025,CUST0183,MER031,2025-06-12 01:34:00,239.74,pos,transfer,London,0,1,1,0,0,101.35166666666667,0.0
TXN001026,CUST0041,MER004,2025-03-06 01:21:00,73.25,mobile,online,London,0,1,1,0,1,189.46272727272728,0.02564102564102564
TXN001027,CUST0039,MER039,2025-04-15 01:39:00,273.21,mobile,online,Manchester,1,1,1,0,1,122.157,0.10526315789473684
TXN001028,CUST0141,MER008,2025-03-29 15:29:00,58.54,mobile,card_present,Leeds,0,15,0,0,0,130.81733333333332,0.07894736842105263
TXN001029,CUST0192,MER025,2025-05-05 22:37:00,408.29,web,online,Birmingham,0,22,1,1,1,169.23444444444442,0.05128205128205128
TXN001030,CUST0011,MER013,2025-05-12 06:04:00,143.35,mobile,transfer,Glasgow,0,6,0,0,0,189.81333333333333,0.021739130434782608
TXN001031,CUST0147,MER032,2025-03-05 23:24:00,10.43,atm,transfer,Manchester,0,23,1,0,0,69.605,0.05263157894736842
TXN001032,CUST0139,MER038,2025-03-05 15:39:00,238.5,pos,transfer,Manchester,0,15,0,0,0,122.54923076923077,0.025
TXN001033,CUST0077,MER038,2025-04-24 23:34:00,176.6,web,transfer,Glasgow,1,23,1,0,0,52.55,0.025
TXN001034,CUST0127,MER028,2025-02-22 13:53:00,8.55,pos,online,Glasgow,0,13,0,0,1,106.66099999999999,0.046511627906976744
TXN001035,CUST0046,MER030,2025-06-01 14:55:00,95.75,mobile,transfer,Glasgow,0,14,0,0,0,200.3553846153846,0.05555555555555555
TXN001036,CUST0045,MER003,2025-06-07 12:28:00,64.78,web,online,London,0,12,0,0,1,124.26499999999999,0.05
TXN001037,CUST0001,MER028,2025-05-14 00:13:00,252.2,atm,transfer,Birmingham,0,0,1,0,0,70.53166666666665,0.046511627906976744
TXN001038,CUST0168,MER003,2025-02-22 08:58:00,27.38,mobile,online,London,0,8,0,0,1,143.96083333333334,0.05
TXN001039,CUST0108,MER045,2025-05-18 07:44:00,210.16,pos,online,Birmingham,0,7,0,0,1,119.61785714285715,0.02127659574468085
TXN001040,CUST0019,MER034,2025-03-31 01:12:00,97.89,atm,transfer,London,0,1,1,0,0,124.64090909090909,0.09375
TXN001041,CUST0076,MER016,2025-04-26 05:04:00,6.74,mobile,transfer,Leeds,0,5,1,0,0,126.01454545454546,0.08888888888888889
TXN001042,CUST0072,MER022,2025-06-29 10:47:00,428.4,atm,transfer,Birmingham,0,10,0,1,0,142.43125,0.020833333333333332
TXN001043,CUST0200,MER032,2025-04-24 05:18:00,86.24,mobile,transfer,Manchester,0,5,1,0,0,100.22888888888889,0.05263157894736842
TXN001044,CUST0189,MER038,2025-05-22 09:37:00,41.25,web,card_present,Birmingham,0,9,0,0,0,152.33777777777777,0.025
TXN001045,CUST0109,MER008,2025-04-11 00:59:00,76.05,mobile,transfer,Birmingham,0,0,1,0,0,100.64411764705882,0.07894736842105263
TXN001046,CUST0012,MER008,2025-04-27 22:23:00,234.11,web,transfer,Birmingham,0,22,1,0,0,105.11066666666667,0.07894736842105263
TXN001047,CUST0189,MER006,2025-01-22 22:15:00,43.64,mobile,transfer,Leeds,0,22,1,0,0,152.33777777777777,0.025
TXN001048,CUST0161,MER014,2025-02-14 08:12:00,25.68,mobile,online,London,0,8,0,0,1,137.208,0.08333333333333333
TXN001049,CUST0045,MER032,2025-06-29 16:02:00,16.58,pos,transfer,Manchester,0,16,0,0,0,124.26499999999999,0.05263157894736842
TXN001050,CUST0090,MER035,2025-04-02 17:19:00,42.43,atm,online,London,0,17,0,0,1,71.217,0.05
TXN001051,CUST0103,MER010,2025-05-21 07:33:00,181.72,atm,online,London,0,7,0,0,1,207.53699999999998,0.02564102564102564
TXN001052,CUST0197,MER003,2025-02-22 22:42:00,76.55,atm,online,Glasgow,0,22,1,0,1,117.46199999999999,0.05
TXN001053,CUST0008,MER012,2025-05-05 00:29:00,30.97,mobile,online,Leeds,0,0,1,0,1,128.18529411764706,0.047619047619047616
TXN001054,CUST0153,MER049,2025-06-17 10:14:00,21.81,mobile,card_present,Glasgow,0,10,0,0,0,182.315,0.06521739130434782
TXN001055,CUST0091,MER031,2025-01-21 07:37:00,48.55,mobile,transfer,Leeds,0,7,0,0,0,98.668,0.0
TXN001056,CUST0174,MER029,2025-06-01 15:04:00,337.46,web,online,London,0,15,0,1,1,132.04444444444442,0.09523809523809523
TXN001057,CUST0087,MER005,2025-05-01 07:59:00,50.41,web,transfer,London,0,7,0,0,0,109.25857142857144,0.02631578947368421
TXN001058,CUST0158,MER025,2025-04-11 05:53:00,531.99,pos,online,Leeds,0,5,1,1,1,216.6975,0.05128205128205128
TXN001059,CUST0175,MER041,2025-02-12 12:46:00,79.68,mobile,card_present,London,0,12,0,0,0,242.2793333333333,0.04
TXN001060,CUST0177,MER031,2025-01-01 23:55:00,23.69,atm,online,London,0,23,1,0,1,60.48428571428571,0.0
TXN001061,CUST0175,MER021,2025-06-09 16:27:00,266.12,atm,transfer,Manchester,0,16,0,0,0,242.2793333333333,0.1282051282051282
TXN001062,CUST0084,MER020,2025-06-10 22:38:00,74.02,pos,transfer,Glasgow,0,22,1,0,0,234.8225,0.14285714285714285
TXN001063,CUST0082,MER039,2025-03-05 10:37:00,148.41,atm,card_present,Glasgow,0,10,0,0,0,106.00928571428572,0.10526315789473684
TXN001064,CUST0146,MER022,2025-04-20 12:52:00,494.08,pos,transfer,Glasgow,0,12,0,1,0,196.28285714285715,0.020833333333333332
TXN001065,CUST0194,MER004,2025-04-05 13:16:00,6.18,mobile,transfer,Birmingham,0,13,0,0,0,165.37800000000001,0.02564102564102564
TXN001066,CUST0068,MER013,2025-05-29 02:29:00,12.2,atm,online,Manchester,0,2,1,0,1,153.37076923076924,0.021739130434782608
TXN001067,CUST0161,MER045,2025-04-11 09:39:00,152.95,mobile,transfer,Glasgow,0,9,0,0,0,137.208,0.02127659574468085
TXN001068,CUST0127,MER042,2025-05-22 10:27:00,39.73,web,online,Glasgow,0,10,0,0,1,106.66099999999999,0.043478260869565216
TXN001069,CUST0164,MER050,2025-02-28 04:47:00,24.45,atm,card_present,Manchester,0,4,1,0,0,68.10153846153845,0.09090909090909091
TXN001070,CUST0082,MER049,2025-05-03 15:31:00,18.56,mobile,online,London,1,15,0,0,1,106.00928571428572,0.06521739130434782
TXN001071,CUST0147,MER020,2025-03-22 12:33:00,2.65,atm,online,Glasgow,0,12,0,0,1,69.605,0.14285714285714285
TXN001072,CUST0156,MER013,2025-04-07 05:23:00,178.72,mobile,transfer,London,0,5,1,0,0,104.49266666666668,0.021739130434782608
TXN001073,CUST0168,MER017,2025-06-29 16:58:00,17.32,pos,online,Glasgow,0,16,0,0,1,143.96083333333334,0.1320754716981132
TXN001074,CUST0084,MER036,2025-06-19 09:03:00,153.41,mobile,online,Leeds,1,9,0,0,1,234.8225,0.08333333333333333
TXN001075,CUST0113,MER033,2025-05-06 21:04:00,483.62,mobile,transfer,Birmingham,1,21,0,1,0,189.68125,0.1724137931034483
TXN001076,CUST0076,MER001,2025-05-27 20:27:00,67.11,mobile,transfer,Glasgow,0,20,0,0,0,126.01454545454546,0.0
TXN001077,CUST0122,MER015,2025-03-27 23:17:00,3.3,atm,online,Leeds,0,23,1,0,1,59.080000000000005,0.043478260869565216
TXN001078,CUST0143,MER013,2025-02-14 08:48:00,183.62,pos,transfer,Manchester,0,8,0,0,0,102.079375,0.021739130434782608
TXN001079,CUST0041,MER017,2025-02-21 02:49:00,1.27,web,card_present,Leeds,0,2,1,0,0,189.46272727272728,0.1320754716981132
TXN001080,CUST0167,MER024,2025-01-07 07:17:00,172.2,mobile,online,Manchester,0,7,0,0,1,124.31875,0.03225806451612903
TXN001081,CUST0002,MER008,2025-06-22 13:52:00,268.53,atm,transfer,Glasgow,0,13,0,0,0,166.88500000000002,0.07894736842105263
TXN001082,CUST0191,MER050,2025-06-26 08:53:00,68.05,web,transfer,Manchester,0,8,0,0,0,93.21249999999999,0.09090909090909091
TXN001083,CUST0029,MER027,2025-01-15 13:13:00,92.03,mobile,transfer,Leeds,0,13,0,0,0,68.37285714285714,0.02857142857142857
TXN001084,CUST0105,MER045,2025-05-25 10:31:00,77.78,web,online,Birmingham,0,10,0,0,1,142.86499999999998,0.02127659574468085
TXN001085,CUST0194,MER023,2025-03-21 15:22:00,59.16,mobile,online,London,0,15,0,0,1,165.37800000000001,0.023255813953488372
TXN001086,CUST0051,MER046,2025-06-25 01:53:00,262.1,web,online,London,0,1,1,0,1,118.60333333333334,0.02702702702702703
TXN001087,CUST0075,MER008,2025-02-17 03:29:00,269.24,web,card_present,Birmingham,0,3,1,0,0,86.3925,0.07894736842105263
TXN001088,CUST0010,MER008,2025-04-18 13:33:00,49.1,pos,transfer,London,0,13,0,0,0,82.707,0.07894736842105263
TXN001089,CUST0142,MER026,2025-04-28 02:39:00,114.56,pos,transfer,Glasgow,0,2,1,0,0,187.60555555555553,0.10526315789473684
TXN001090,CUST0051,MER047,2025-03-22 02:54:00,313.92,mobile,card_present,Glasgow,0,2,1,1,0,118.60333333333334,0.038461538461538464
TXN001091,CUST0118,MER013,2025-01-18 06:20:00,392.61,atm,card_present,Leeds,0,6,0,1,0,164.513,0.021739130434782608
TXN001092,CUST0121,MER039,2025-04-16 17:47:00,85.35,pos,online,Leeds,0,17,0,0,1,101.1775,0.10526315789473684
TXN001093,CUST0039,MER037,2025-02-23 19:15:00,72.36,web,online,Manchester,0,19,0,0,1,122.157,0.06451612903225806
TXN001094,CUST0028,MER049,2025-06-04 03:06:00,39.2,pos,online,Leeds,0,3,1,0,1,96.24923076923076,0.06521739130434782
TXN001095,CUST0003,MER028,2025-03-02 14:26:00,382.93,pos,online,Glasgow,0,14,0,1,1,141.528,0.046511627906976744
TXN001096,CUST0084,MER025,2025-04-16 21:39:00,18.49,mobile,online,Leeds,0,21,0,0,1,234.8225,0.05128205128205128
TXN001097,CUST0198,MER016,2025-03-11 22:52:00,104.05,pos,online,London,0,22,1,0,1,120.96900000000001,0.08888888888888889
TXN001098,CUST0155,MER002,2025-01-19 19:23:00,39.85,pos,card_present,Manchester,0,19,0,0,0,125.3409090909091,0.07142857142857142
TXN001099,CUST0117,MER018,2025-06-01 11:18:00,39.26,web,card_present,Manchester,0,11,0,0,0,248.40444444444444,0.09090909090909091
TXN001100,CUST0002,MER017,2025-02-09 20:12:00,62.3,pos,card_present,Glasgow,0,20,0,0,0,166.88500000000002,0.1320754716981132
TXN001101,CUST0093,MER030,2025-03-27 23:06:00,806.35,web,transfer,Leeds,0,23,1,1,0,233.40083333333334,0.05555555555555555
TXN001102,CUST0166,MER039,2025-05-02 14:56:00,6.78,pos,transfer,London,0,14,0,0,0,80.08666666666666,0.10526315789473684
TXN001103,CUST0131,MER013,2025-01-06 10:13:00,103.68,pos,online,Leeds,0,10,0,0,1,266.489,0.021739130434782608
TXN001104,CUST0144,MER032,2025-01-22 22:38:00,10.34,atm,card_present,Birmingham,0,22,1,0,0,127.82777777777778,0.05263157894736842
TXN001105,CUST0094,MER050,2025-06-19 07:10:00,20.14,pos,transfer,Leeds,0,7,0,0,0,115.40875,0.09090909090909091
TXN001106,CUST0040,MER029,2025-06-29 03:11:00,69.48,web,transfer,Glasgow,0,3,1,0,0,100.34400000000001,0.09523809523809523
TXN001107,CUST0002,MER046,2025-03-06 15:46:00,85.71,web,card_present,Leeds,0,15,0,0,0,166.88500000000002,0.02702702702702703
TXN001108,CUST0081,MER030,2025-01-19 19:22:00,35.94,mobile,transfer,Manchester,0,19,0,0,0,77.51333333333334,0.05555555555555555
TXN001109,CUST0169,MER018,2025-01-21 07:21:00,45.66,mobile,transfer,London,0,7,0,0,0,135.38,0.09090909090909091
TXN001110,CUST0012,MER013,2025-06-07 20:06:00,10.92,atm,card_present,Glasgow,0,20,0,0,0,105.11066666666667,0.021739130434782608
TXN001111,CUST0163,MER043,2025-05-02 23:21:00,43.35,web,transfer,Birmingham,0,23,1,0,0,148.73923076923077,0.023255813953488372
TXN001112,CUST0065,MER021,2025-01-09 03:45:00,407.75,web,card_present,London,0,3,1,1,0,173.2607142857143,0.1282051282051282
TXN001113,CUST0055,MER030,2025-01-19 01:49:00,347.41,web,transfer,London,0,1,1,1,0,135.79888888888888,0.05555555555555555
TXN001114,CUST0045,MER021,2025-04-11 01:37:00,48.93,atm,card_present,Manchester,0,1,1,0,0,124.26499999999999,0.1282051282051282
TXN001115,CUST0101,MER048,2025-06-11 14:52:00,101.51,web,transfer,Manchester,0,14,0,0,0,230.46470588235294,0.0
TXN001116,CUST0062,MER017,2025-03-27 16:35:00,288.42,mobile,transfer,Manchester,0,16,0,0,0,133.92714285714285,0.1320754716981132
TXN001117,CUST0049,MER040,2025-04-11 22:40:00,0.74,atm,card_present,Glasgow,0,22,1,0,0,119.575,0.08333333333333333
TXN001118,CUST0127,MER019,2025-03-03 22:26:00,199.72,mobile,transfer,Leeds,0,22,1,0,0,106.66099999999999,0.10869565217391304
TXN001119,CUST0153,MER015,2025-04-06 13:32:00,355.64,mobile,card_present,London,0,13,0,1,0,182.315,0.043478260869565216
TXN001120,CUST0023,MER009,2025-03-09 21:28:00,11.49,atm,card_present,Leeds,0,21,0,0,0,111.78800000000001,0.07692307692307693
TXN001121,CUST0152,MER010,2025-05-28 22:30:00,21.13,pos,transfer,Leeds,0,22,1,0,0,118.27833333333335,0.02564102564102564
TXN001122,CUST0038,MER044,2025-05-19 20:30:00,388.53,pos,online,Manchester,0,20,0,1,1,167.15583333333333,0.1
TXN001123,CUST0028,MER031,2025-01-30 01:26:00,92.54,mobile,transfer,Leeds,0,1,1,0,0,96.24923076923076,0.0
TXN001124,CUST0021,MER023,2025-06-11 06:20:00,1.72,pos,online,London,0,6,0,0,1,124.58388888888891,0.023255813953488372
TXN001125,CUST0182,MER030,2025-02-22 17:32:00,35.75,web,online,London,0,17,0,0,1,118.5575,0.05555555555555555
TXN001126,CUST0107,MER033,2025-04-14 03:54:00,71.73,atm,transfer,Birmingham,0,3,1,0,0,126.03099999999999,0.1724137931034483
TXN001127,CUST0146,MER009,2025-01-17 06:11:00,141.67,mobile,online,Glasgow,0,6,0,0,1,196.28285714285715,0.07692307692307693
TXN001128,CUST0164,MER047,2025-05-07 10:07:00,158.53,web,card_present,Leeds,0,10,0,0,0,68.10153846153845,0.038461538461538464
TXN001129,CUST0099,MER001,2025-05-14 01:37:00,646.37,pos,card_present,Glasgow,0,1,1,1,0,143.4609090909091,0.0
TXN001130,CUST0173,MER044,2025-06-19 00:14:00,160.76,web,online,Glasgow,1,0,1,0,1,137.3093333333333,0.1
